year;week;id;mileage;speed3_100;acc1_100;acc2_100;acc3_100;drg1_100;drg2_100;drg3_100;side1_100;side2_100;side3_100;avg_daily_business_mileage;cor_avg_daily_morning_jam_mileage;cor_avg_daily_night_mileage;avg_speed;max_evening_jam_speed;max_morning_jam_speed;max_night_speed;max_speed;crash
2017;29;1526567;758.102;0;11.34391154;0.52762505;0;3.69321547;0.263809603;0;7.914615856;0;0;532;17.86;87.58;29.00385599;0;108;106;108;0
2017;29;1526579;133.108;0;46.57890155;16.52798455;0;15.02554082;0;0;37.56348676;4.507413619;0;69;29.586;6.754;16.2897795;54;62;54;80;0
2017;29;1526591;365.747;0;4.374658059;0;0;2.734116775;0;0;19.68591345;0.273484212;0;298;43.75;5.15;21.24461309;62;66;0;78;0
2017;29;1526594;888.922;0;8.099464223;0.899861596;0;3.824913677;0.22516768;0;15.52452904;0.45015058;0;860;197.9;33.56;24.64043543;0;94;94;104;0
2017;29;1526597;515.59;0;1.357628335;0.193997079;0;6.206489243;0.387975281;0;10.86154896;0.969774934;0;271;38.55;6.85;26.55216878;0;86;84;106;0
2017;29;1526600;146.409;0;6.147408418;0;0;6.147434195;0;0;2.048967051;0;0;111;0;0;17.67468354;0;64;0;86;0
2017;29;1526603;207.976;0;0;0;0;11.53988232;0;0;6.731466775;0;0;206;13.8;24.06;10.67346283;52;54;60;68;0
2017;29;1526606;2741.79;0;0.510782041;0;0;0.583822975;0;0;3.501252221;0.145892817;0;2508;608.04;860.72;59.87266657;0;104;106;106;0
2017;29;1526612;674.324;0;28.7695771;2.372706889;0;2.966065921;0.296539533;0;24.9138217;2.66933585;0.593119583;456;0;25.46;20.67770846;0;90;0;94;0
2017;29;1526618;597.816;0;0.334503362;0;0;29.77485144;2.676395764;0;14.05120981;1.338236096;0;386;82.9;56.58;15.51008342;78;72;70;104;0
2017;29;1526621;650.32;0;7.99585767;0.307526584;0;0.922356305;0;0;6.150627187;0.307320236;0;295;42.6;119.62;25.21884088;84;98;90;104;1
2017;29;1526624;1334.274;0;16.33856294;1.498786014;0;3.297484003;0.149882078;0;22.93372736;0.899348754;0;966;70.34;575.38;21.77869234;0;78;106;106;0
2017;29;1526627;87.519;0;5.712898776;0;0;1.142543619;0;0;3.427691084;1.142543619;0;63;13.59;0.07;20.37731237;0;64;50;72;0
2017;29;1526630;414.405;0;6.997799225;0.482657849;0;3.136984387;0.241351504;0;9.411057579;0.241306345;0;278;26.42;84.79;22.87477287;100;78;80;100;0
2017;29;1526633;1139.844;0;1.052758741;0.350887058;0;2.63192134;0.17547999;0;2.632027165;0;0;429;6.6;421.86;50.16392453;104;88;112;112;0
2017;29;1526639;1152.77;0;3.296415707;0.173473869;0;1.214453468;0;0;8.674751283;1.214442525;0;999;380.08;136.09;26.79961371;74;92;84;96;0
2017;29;1526642;1270.384;0;8.658979228;0.314950182;0;0.629916435;0.157423343;0;4.565757324;0.157473929;0;496;31.91;64.26;31.26114995;0;74;106;106;0
2017;29;1526645;116.437;0;7.729453627;0.858870574;0;0.858782002;0;0;5.152984163;0;0;105;26.01;9.9;13.89940343;74;82;74;82;0
2017;29;1526648;913.009;0;2.081007266;0;0;0.438262876;0;0;2.519216622;0;0;713;41.04;100.025;38.48550043;0;110;106;120;0
2017;29;1526654;463.918;0;17.4599963;2.370860922;0;0.43108954;0;0;8.191301687;0;0;463;79.1;147.9;41.53534085;74;108;110;110;0
2017;29;1526660;1487.892;0;19.22168089;5.645541316;0.134458313;2.419498392;0;0;11.15657912;1.075435627;0.268870237;811;193.08;307.74;28.25183117;0;106;172;172;0
2017;29;1526663;1078.526;0;28.18667858;9.27193347;0;14.83513962;0.927146342;0;30.59716293;7.23205237;0.370877644;785;264.26;156.31;24.10436274;82;104;100;104;0
2017;29;1526669;214.208;0;0;0;0;5.135248086;0;0;0.933744996;0;0;205;0;14.72;18.16275736;0;62;86;86;0
2017;29;1526672;816.999;0;10.28167044;0;0;24.96941874;0.367159911;0;7.343817521;0;0;814;99.135;18.21;10.45009504;0;72;98;98;0
2017;29;1526675;883.08;0;1.8117936;0;0;8.379875436;0;0;6.34129251;0;0;535;155.2;70.06;23.53635017;50;66;76;100;0
2017;29;1526687;1484.704;0;1.07754602;0.134585655;0;0.134585655;0;0;0.404150072;0;0;1443;70.88;324.44;34.49937216;88;82;88;88;0
2017;29;1526696;927.13;0;2.588653708;0;0;4.530143089;0.431465195;0;10.13892974;0.215780577;0;592;119.9;5.6;19.6271975;96;90;0;108;0
2017;29;1526702;805.392;0;15.6444786;1.241620577;0.248293291;0;0;0;6.456592236;0.496629537;0.248299899;608;20.48;239.76;23.42725083;68;68;114;116;0
2017;29;1526705;200.732;0;8.966913935;0.996596248;0;0.996596248;0.996163083;0;5.479691668;0;0;115;37.91;37.11;29.79078917;0;66;84;90;0
2017;29;1526717;318.052;0;0;0;0;30.8126945;0.628785708;0;18.86485775;1.257552476;0;250;42.04;3.26;10.99297667;0;74;66;74;0
2017;29;1526720;593.84;0;5.893873148;0.336732723;0;4.041429646;0.168401194;0;6.904125155;0.168401194;0;520;37.495;58.805;19.6177194;0;80;106;106;0
2017;29;1526723;218.105;0;16.96414207;2.292313418;0;20.17391113;0;0;33.92864349;0.916872992;0.45840221;163;12.385;39.595;11.39769665;0;68;76;96;0
2017;29;1526729;523.206;0;3.249166615;0.38215108;0;4.013714055;0.191076219;0;16.62826908;0.764684373;0;474;60.41;8.805;18.38432259;0;104;102;104;0
2017;29;1526732;1990.32;0;3.717876776;0.703250243;0;0.703271418;0.100454751;0;2.813659;0;0;1930;225.35;489.52;28.56296276;104;88;108;108;0
2017;29;1526738;131.396;0;88.28282392;17.50424715;0;2.283080413;0;0;19.78760713;0.761135225;0;113;23.865;18.095;14.71600679;0;68;82;82;0
2017;29;1526741;394.763;0;0.253299126;0;0;5.573005482;0.253387577;0;3.03979412;0;0;387;142.65;24.94;23.88597648;88;90;56;94;0
2017;29;1526744;187.138;0;0;0;0;4.274759819;0;0;5.343990841;0;0;29;0;131.79;29.56702214;0;56;100;100;0
2017;29;1526750;1027.028;0;14.21583514;1.947470846;0;2.337012366;0;0;11.87896983;0.778972741;0;686;226.2;0;25.96532601;102;56;0;118;0
2017;29;1526753;745.506;0;0.670693901;0.268373502;0;2.01225238;0.536462875;0;1.073077751;0;0;744;86.57;334.34;36.55005493;0;104;106;106;0
2017;29;1526756;5.852;0;0;0;0;0;0;0;0;0;0;0;0;5.85;17.6;0;0;0;58;0
2017;29;1526768;496.332;0;16.11821905;4.432367629;0;2.014899809;0;0;4.835368294;0.403000367;0;494;80.48;215.36;18.44659597;70;82;80;82;0
2017;29;1526783;521.008;0;19.96120519;0.383933206;0;5.758109749;0.383827139;0;31.4774942;3.454927974;0;400;0;0.22;19.37312929;64;0;64;106;0
2017;29;1526786;635.61;0;7.866399346;0.314581961;0;7.551844578;0.314581961;0;16.6768851;1.258552474;0;383;0;72.26;21.46340212;74;0;82;82;0
2017;29;1526789;309.254;0;12.28770534;2.263459231;0;0.646315685;0;0;2.586846647;0;0;307;40.63;20.19;43.20290433;108;68;72;108;0
2017;29;1526792;252.089;0;0.396719948;0;0;25.38779159;1.586870685;0;8.726953941;0.396784378;0;130;15.41;101.31;26.98083879;94;58;94;114;0
2017;29;1526795;425.376;0;15.75065455;1.410497572;0;3.056129897;0.235048005;0;10.57892881;0;0;266;62.28;27.42;24.63242483;72;74;0;90;0
2017;29;1526798;288.299;0;2.427899715;0.3468801;0;35.38000839;4.509143559;0;10.75254674;1.040566939;0;257;50.1;46.06;13.64279912;66;70;62;72;0
2017;29;1526801;1605.718;0;0.747255793;0.124567191;0;1.494429734;0;0;1.868288179;0;0;1552;225.34;124;39.50517097;90;100;92;102;0
2017;29;1526804;577.536;0;9.003769566;0;0;1.385189952;0;0;13.85188343;0.692683441;0;504;44.18;12.7;17.15207871;0;78;72;92;0
2017;29;1526807;433.248;0;23.54307278;1.615703352;0;0.923253661;0;0;10.3868672;0.23085046;0;432;125.46;1.76;23.68433235;62;98;34;100;0
2017;29;1526816;526.436;0;13.29687502;3.039270031;0;1.709709243;0.190061008;0.189914128;5.698575075;0;0;181;35.01;172.91;43.85080801;76;104;116;116;0
2017;29;1526819;1235.682;0;4.693795761;0.161883988;0;3.884454975;0.323736338;0;10.52051487;0.485537289;0;905;246.86;70.56;42.67999679;46;70;112;116;0
2017;29;1526822;441.762;0;23.99472248;1.810970025;0;2.716205758;0;0;16.29839502;0.905156555;0;270;24.6;144.38;21.17460951;0;68;70;104;0
2017;29;1526834;340.307;0;8.521610619;5.877120382;0;0.881534952;0;0;2.938746696;0;0;197;33.77;0;14.34381516;0;64;0;100;0
2017;29;1526837;1469.856;0;0.408232881;0;0;3.401862996;0.136057221;0;1.769017456;0.136074848;0;1358;110.28;125.44;31.8298073;0;100;98;102;0
2017;29;1526843;753.142;0;37.44300966;9.294472793;0;0.531215678;0;0;12.74687906;0.796593537;0;547;16.08;383.24;25.42163845;90;80;104;104;0
2017;29;1526846;57.547;0;1.738;0;0;0;0;0;5.213;0;0;0;0;0;30.3;0;0;0;96;0
2017;29;1526849;1123.154;0;11.93068741;2.137006193;0;1.780731873;0;0;11.93079165;0.178034535;0;961;156.34;83.76;25.20408204;98;106;112;112;0
2017;29;1526852;1998.168;0;0.150156185;0;0;8.407365178;0.300288689;0;9.008432279;0;0;1308;53.58;1126.29;35.13949216;108;66;108;108;0
2017;29;1526855;469.034;0;1.492826987;0.213285715;0;3.624427705;0.639767271;0.213135329;3.837639487;0;0;468;61.82;197.04;30.8663963;102;106;104;106;0
2017;29;1526858;999.752;0;30.80753927;9.802286143;0;2.200549304;0;0;22.20560137;3.800879846;1.200236141;965;261.16;35.62;22.83983768;100;102;100;108;0
2017;29;1526861;867.294;0;0.230496962;0;0;12.45255613;1.383599068;0.230640307;7.379439934;0;0.230531884;865;185.99;127.39;27.10187565;98;106;102;106;0
2017;29;1526864;737.848;0;2.168563162;0.271047977;0;1.626378409;0;0;3.252885963;0.271075246;0;361;0;57.08;29.74772794;112;0;44;120;0
2017;29;1526867;645.566;0;21.99646884;4.337205565;0;4.956488576;0;0;9.294313105;1.238998563;0;644;5.82;308.82;24.88285431;112;0;90;112;0
2017;29;1526873;488.902;0;3.477274474;0.40906787;0;0.61347585;0;0;3.681575314;0;0;487;72.12;71.78;22.19961511;78;42;98;98;0
2017;29;1526879;115.831;0;3.453;0;0;0;0.863;0;1.727;2.59;0;0;0;0;56.4;0;0;0;108;0
2017;29;1526882;580.392;0;0.172184427;0;0;17.0575364;0.516930175;0;1.378250569;0;0;482;91.46;0;27.31360552;98;102;0;102;0
2017;29;1526885;538.794;0;0;0;0;5.011036669;0.371239205;0;0.556829816;0;0;512;158.19;2.04;29.72367011;84;98;46;98;0
2017;29;1526888;519.115;0;6.356771929;0.963197292;0;2.696926989;0.385238662;0;3.852782;0.770642023;0.577802945;385;90.77;126.33;26.11763912;86;80;86;108;0
2017;29;1526894;812.887;0;1.968538671;0;0;2.09114987;0.123021988;0;2.583458412;0.123038218;0;691;175.46;30.3;46.03185221;60;48;68;102;0
2017;29;1526906;204.247;0.489509271;0;0;0;0;0;0;0;0;0;125;0;70.78;35.68778736;104;88;104;110;0
2017;29;1526909;772.074;0;0.259061463;0.518135453;0;25.38591339;0;0;5.180915161;0;0;454;69.74;140.08;12.6021948;58;56;98;98;0
2017;29;1526912;463.29;0;7.338823514;0.431654022;0;0.431632261;0;0;8.633957085;0.431632261;0;389;27.02;77.28;21.14052481;0;68;72;102;0
2017;29;1526915;217.822;0;0;0;0;13.31364223;0.918147754;0;16.98641189;0;0;171;1.66;1.85;19.31347257;50;82;44;96;0
2017;29;1526918;833.269;0;5.160219253;0.359986991;0;0.240119599;0;0;3.240370292;0;0;754;248.57;8.97;34.62608733;96;96;62;100;0
2017;29;1526921;97.721;0;28.65264218;1.023310118;0;1.023310118;0;0;20.46621497;0;0;86;17.96;11.19;13.49012129;60;70;62;76;0
2017;29;1526924;309.9;0;0.322617102;0;0;0.322620513;0;0;0.645378596;0;0;235;18.09;67.655;15.75912018;72;64;72;72;0
2017;29;1526927;545.026;0.733753252;0;0;0;15.0450248;0.366930488;0;1.100765215;0;0;240;16.82;172.32;20.78564652;74;66;68;110;0
2017;29;1526930;420.628;0;0;0;0;0;0;0;0;0;0;279;58;18.1;21.24703015;74;84;62;94;0
2017;29;1526933;682.764;0;18.16138762;3.80805064;0;2.63645371;0.146469415;0;15.67167111;1.610847715;0;557;15.66;69.74;38.37833558;74;0;112;116;0
2017;29;1526936;1401.192;0;0.570909727;0;0;0.142733725;0;0;2.42651726;0;0;1400;322.24;183.48;40.88295063;0;62;98;100;0
2017;29;1526939;363.706;0;35.74296754;3.84935967;0;0.549848614;0;0;25.84508531;0.549848614;0;275;26.28;65.6;16.68691437;0;66;62;72;0
2017;29;1526945;199.175;0;4.518705149;1.004122074;0;6.024956385;0;0;1.506320251;0;0;101;23.355;6.045;16.80242583;0;0;76;88;0
2017;29;1526948;162.13;0;26.5220178;1.850300117;0;0;0;0;1.233581681;0;0;130;31.69;0;12.43654661;60;68;0;80;0
2017;29;1526951;343.61;0;12.80520925;0.873295291;0;0.582160359;0;0;1.164079875;0;0;288;18.98;106.69;26.6974524;106;70;106;106;0
2017;29;1526954;554.452;0;16.9537958;2.705469512;0;3.607171694;0.180405619;0;7.214461079;0;0;486;42.67;189.97;22.99405;106;100;106;106;0
2017;29;1526957;842.387;0;0.237414771;0;0;17.09460696;0.712320251;0;10.32784372;1.424511594;0.237428092;805;143.19;128.52;35.82214232;60;68;100;102;0
2017;29;1526960;1292.43;0;24.1407072;2.630855078;0;4.797153898;0.309382625;0;12.0702269;1.237940346;0;895;64.8;83.6;26.03504948;108;64;80;120;0
2017;29;1526963;2184.942;1.19007435;2.654504012;0;0;1.189926817;0;0;3.478176126;0;0;1760;105.92;586.32;25.01936523;100;110;112;118;0
2017;29;1526966;103.395;0;5.803007747;0;0;0;0;0;3.868563809;0;0;96;15.35;5.23;12.10972864;64;58;46;64;0
2017;29;1526969;639.029;0.312997563;10.32803797;1.72143606;0;1.878057662;0;0;6.415790848;0.312952354;0;469;29.585;138.575;34.76636662;70;116;110;116;0
2017;29;1526972;1952.14;0;1.332024009;0.102649408;0;1.741809202;0.102449796;0;3.278892591;0.30766033;0;1912;62.19;612.05;48.70758887;108;62;104;108;0
2017;29;1526975;1852.18;0;7.558697981;0.647720567;0;1.295863575;0.539879558;0;5.614850975;0.215817131;0;1097;243.76;688.38;43.68344741;0;100;102;102;0
2017;29;1526978;431.443;0;5.099036074;0;0;10.89375176;0.69532631;0;12.05245606;0.231763019;0;224;20.42;74.85;23.93821753;0;64;106;118;0
2017;29;1526984;1954.29;0.102354239;8.800858342;1.023422124;0;1.739768474;0.102333826;0;7.163735592;0.306945435;0;1557;275;160.76;40.32863277;112;106;0;112;0
2017;29;1526987;1714.404;0;1.86649241;0.116706811;0;3.149707088;0.466561274;0;5.482905897;0.816609493;0.349884709;1699;70.14;1.52;40.49772878;0;108;106;108;0
2017;29;1526990;623.022;0;3.21007071;0.963027164;0;3.210225921;0.321060556;0;9.630552915;1.284094539;0.321017312;514;70.28;116.16;16.01260213;70;58;70;76;0
2017;29;1526993;141.942;0;0.704578898;0;0;37.33927966;0;0;0.704523566;0.704523566;0;87;23.3;24.39;21.00649711;66;70;68;86;0
2017;29;1526996;22.56;0;62.057;8.865;0;0;0;0;53.191;0;0;22;0;7.72;8.7;76;0;0;76;0
2017;29;1526999;577.72;0;6.058407668;0.173010983;0;1.038458456;0;0;4.673629172;0;0;475;74.16;0;33.86012452;46;106;0;114;0
2017;29;1527002;530.807;0.75368303;9.796734088;1.318763643;0;1.130297366;0.188415081;0;6.217070713;0.188573821;0;496;183.33;31.06;25.84763302;78;110;78;112;0
2017;29;1527005;524.123;0;3.052492365;0.19081553;0;1.908061058;0.381786489;0;4.960493478;0.19081553;0;506;109.64;125.32;39.07550986;108;100;64;108;0
2017;29;1527008;1494.954;0;17.86011736;1.003455697;0;9.63241845;0.80266759;0;16.85666688;1.203769436;0;1146;175.755;584.34;26.49735798;14;72;106;106;0
2017;29;1527011;402.54;0;12.66955195;1.738915621;0;8.943238515;0.993656941;0;14.6569336;4.223106774;0.993656941;295;26.835;68.155;18.06972356;0;96;98;104;0
2017;29;1527017;54.3;0;55.24864738;7.366574622;0;1.841672652;0;0;1.841672652;0;0;41;2.21;0.37;17.3822788;0;0;82;82;0
2017;29;1527032;575.76;0;3.126314299;0.34738192;0;0.173769288;0;0;1.563065335;0;0;571;82.17;0;31.5210416;98;96;0;98;0
2017;29;1527035;185.306;0;17.26892386;0;0;1.079358898;0;0;0;0;0;175;0;0;21.42036152;0;54;106;110;0
2017;29;1527056;1428.136;0;1.680478716;0.420238801;0;1.260551869;0.420200937;0;3.641006686;0.140046696;0;1166;61.04;31.46;39.07853114;80;106;84;106;0
2017;29;1527059;515.73;0;1.938942224;0.193919974;0;1.163430435;0;0;5.235330134;0;0;508;77.04;108.8;28.57444028;110;110;110;110;0
2017;29;1527062;678.312;0;39.21501523;8.550649952;0;7.960740167;0;0.2949242;26.53647931;3.243307684;0.2949242;362;89.44;0;23.58123981;74;72;0;108;0
2017;29;1527065;321.218;0;7.471648924;0.622620476;0;1.245085581;0;0;1.868181989;0;0;302;48.42;97.24;22.78169191;100;100;66;100;0
2017;29;1527068;167.274;0;52.60821977;34.67356524;0;1.19572065;0;0;8.369457501;1.195650382;0;106;3.26;5.62;14.40297783;42;54;0;66;0
2017;29;1527074;757.682;0;3.167486956;0.263696194;0;0.79163798;0;0;3.431432189;0;0;755;1.8;63.28;46.6060778;86;22;88;110;0
2017;29;1527080;561.665;0;7.477482765;0.177944453;0;21.36508616;3.382855013;0.177944453;19.58451166;2.670625501;0;464;119.09;74.87;20.83604148;102;84;84;102;0
2017;29;1527083;585.764;0;5.462767572;0;0;1.365577294;0.341338495;0;11.95034026;0;0;522;76.68;69.32;17.97901164;90;72;90;90;0
2017;29;1527089;411.174;0;2.188835075;0;0;3.891524316;0;0;8.26928512;0.486259795;0;393;80.74;0;20.13087821;86;114;0;116;0
2017;29;1527092;1897.806;0;6.639081627;0.526933187;0;0.316045875;0;0;5.163845831;0;0;1641;248.38;315.7;37.55925085;0;96;100;110;0
2017;29;1527128;1337.288;0;13.16085194;1.64508639;0;0.747769807;0;0;6.281432921;0.299059821;0;1171;152.96;364.7;27.38830363;98;50;98;98;0
2017;29;1527137;0.99;0;0;0;0;101.01;101.01;0;0;0;0;0;0;0;5.4;30;0;0;30;0
2017;29;1527140;1023.03;0;35.77590542;12.90256912;0;2.05253426;0.293084531;0;20.23411749;1.759389244;0.293313935;630;21.12;361.2;22.64980332;106;82;106;106;0
2017;29;1527143;952.323;0.210064179;5.145652749;0.839920609;0;2.835181239;0.314884316;0;4.830187256;0.210002838;0;639;171.62;0;41.30219999;62;106;0;114;0
2017;29;1527146;762.66;0;0;0;0;2.097966525;0;0;1.835743335;0;0;737;41.7;122.96;19.88328784;94;84;78;102;0
2017;29;1527149;260.598;0;6.139674698;0;0;5.755987018;0.383719587;0;13.43033777;0.383719587;0;240;16.37;0;26.24238541;0;66;88;110;0
2017;29;1527152;579.374;0;0.172547197;0;0;4.487759979;0;0;7.076743387;0;0;574;83.85;2.67;28.37671696;102;96;26;104;0
2017;29;1527161;687.298;0;0;0;0;3.200938455;0.29097425;0;8.147838681;0.581901842;0;653;45.74;67.92;14.42524011;62;78;78;78;0
2017;29;1527164;741.689;0;9.842536636;0.67409379;0;0.808973958;0.539328794;0;6.202363425;0.13484865;0.134792418;449;66.97;318.3;31.51048759;112;112;114;114;0
2017;29;1527170;1098.135;0;7.558221508;2.731985119;0.091085675;1.912488876;0;0;10.56350319;1.00162146;0.182073054;644;122.81;328.405;43.78929379;56;100;106;106;0
2017;29;1527173;472.822;0;14.59326411;0.422896771;0;0.422909655;0;0;13.53577483;0;0;375;40.02;141.58;22.52487937;94;70;100;102;0
2017;29;1527176;2410.324;0;1.57675976;0.331885155;0;2.655216917;0;0;5.559271606;0.331909533;0;1313;418.34;317.22;37.94145418;100;98;108;108;0
2017;29;1527179;287.505;0;0.69570949;0;0;5.217425568;0.347783499;0;3.826130433;0;0;285;66.57;6.03;21.16140805;108;110;56;110;0
2017;29;1527182;269.152;0;0;0;0;3.71573752;0;0;3.715404403;0;0;188;38.78;38.01;22.95388073;0;72;66;84;0
2017;29;1527185;860.914;0;20.44351508;3.484615962;0;5.343066745;0.464524777;0;14.40346849;1.161554938;0.464439105;576;118.34;0;24.67438425;74;74;0;112;0
2017;29;1527188;769.636;0;3.11830781;0.259835831;0;6.236763221;0;0;10.3945173;0.259856831;0;549;75.52;56.88;24.52818605;80;96;74;100;0
2017;29;1527191;1175.44;0;0;0.170101048;0;5.104483436;0;0;1.531537562;0;0;1068;302.78;210.94;26.16437463;100;102;88;102;0
2017;29;1527194;124.61;0;9.63;1.605;0;0;0;0;8.025;1.605;0;0;0;30.68;15.6;0;0;62;66;0
2017;29;1527197;177.221;0;1.692700865;0;0;0;0;0;8.463969862;0;0;166;21.51;7.69;18.85749312;82;58;48;82;0
2017;29;1527200;554.328;0;2.164612385;0;0;1.082399568;0;0;5.412025155;0;0;478;23.08;77.66;26.22370341;90;68;94;110;0
2017;29;1527203;171.55;0;0;0;0;15.15587886;1.165826779;0;15.15584317;0;0;169;11.14;7.42;18.17234796;68;22;64;70;0
2017;29;1527206;570.631;0.350444652;1.577297045;0;0;23.65812148;1.752593026;0;14.01968063;1.05143069;0;505;71.52;11.68;20.40726533;78;98;78;112;0
2017;29;1527209;564.458;0;13.81867852;3.188748729;0;1.417319879;0;0;4.606341521;0;0;343;9.9;178.98;33.88166572;108;66;108;108;0
2017;29;1527212;407.918;0;5.883574638;0.245007259;0;8.82516618;0.490183495;0;19.85676471;1.225932273;0;248;0;29.6;24.31480706;52;58;68;114;0
2017;29;1527215;430.02;0;18.13897191;0.465211567;0;2.325483773;0;0.465220864;10.69727552;0.930295284;0;345;0;66.82;23.0387114;66;82;76;98;0
2017;29;1527218;1009.602;0;5.546821118;0;0;4.35819057;0.198177632;0;13.47079487;0.990499797;0.19810349;973;404.6;5.06;30.33398643;110;104;40;110;0
2017;29;1527224;414.575;0;1.206243785;0;0;3.859338332;0.241188682;0;9.889437812;0.241231261;0;294;16.43;121.27;19.34486135;102;82;96;102;0
2017;29;1527233;618.724;0;1.93940472;0;0;7.434567119;0.32330495;0;14.54621915;1.616153739;0;402;24.94;45.01;16.84962412;0;58;78;96;0
2017;29;1527236;689.42;0;0.870390714;0.145072607;0;1.305526125;0.290139037;0;6.962301305;0.870481251;0;408;41.42;90.21;34.88378229;74;92;108;112;0
2017;29;1527242;243.018;0;27.15841787;8.64131031;0;6.172187653;0;0;8.641349554;0;0;238;41.145;23.355;13.81491286;0;42;68;78;0
2017;29;1527245;305.741;0;0;0;0;7.849898656;0;0;8.176578473;0;0;303;27.37;6.7;19.10903506;0;68;78;92;0
2017;29;1527248;367.941;0.271733104;2.445796796;0;0;1.087030445;0;0;3.261265108;0;0;351;56.81;0;24.96578719;106;58;0;114;0
2017;29;1527254;1135.104;0;0.880962995;0;0;4.75725081;0.704725671;0.176178322;7.576539762;0.70487371;0;760;133.96;93.24;26.57508492;104;102;0;110;0
2017;29;1527260;675.104;0;2.666311368;0.148136761;0;3.110526854;0.296065215;0;1.185049335;0;0;558;153.22;156.98;41.62793282;0;0;110;110;0
2017;29;1527263;159.866;0;10.63388321;0.625595155;0;6.255331065;0;0;26.89767598;1.250971689;0;143;50.49;4.44;18.32617333;62;66;68;68;0
2017;29;1527266;510.517;0;3.134235973;0.195727786;0;2.546422348;0;0;6.659900763;1.175244677;0;207;7.51;188.82;39.41829054;66;40;104;106;0
2017;29;1527269;170.622;0;15.2385395;1.172182427;0;18.16884065;1.172254352;0;12.30781132;1.758466616;0;142;17.93;23.655;24.65093925;0;86;96;96;0
2017;29;1527272;1652.156;0;0.121066812;0;0;5.689506821;0.120955058;0;1.452503661;0.121141372;0;1625;572.7;0;33.66814244;106;96;0;106;0
2017;29;1527278;81.694;0;6.120383357;1.224174113;0;47.73883661;6.120692462;0;13.46534414;1.224174113;0;0;0;0;21.47968689;0;0;88;92;0
2017;29;1527284;804.55;0;33.06196532;2.237420287;0;1.242950822;0.248608091;0;14.16974346;0.745687092;0;589;86.54;0;18.21969211;74;76;0;90;0
2017;29;1527290;355.79;0;26.41993812;3.653891638;0;1.686152565;0;0;6.183529411;0;0;299;48.64;1.01;18.62531848;94;88;24;104;0
2017;29;1527293;719.545;0;0;0;0;0.55598965;0;0;0.277974387;0;0;561;10.93;50.36;26.57415301;92;60;100;102;0
2017;29;1527296;874.818;0;14.86048311;2.971958561;0;3.42924906;0.685920356;0;10.51647414;0.685984705;0;714;76.92;79.24;25.32012794;94;98;70;98;0
2017;29;1527299;293.82;0;14.97519607;1.361396828;0;6.126215026;1.021101419;0;9.529696985;0;0;268;42.11;88.38;16.79327933;76;72;76;84;0
2017;29;1527302;903.768;0;7.524076458;0;0;2.212967191;0;0;5.753609178;0.442615361;0;708;0;85.42;24.57377587;106;76;100;110;0
2017;29;1527305;337.198;0;2.96554737;0.593146596;0;2.37259791;0;0;2.37258272;0;0;208;40.03;30.77;20.19281425;0;0;80;80;0
2017;29;1527308;1073.76;0;3.166667946;0.18607847;0;0.558727272;0;0;2.048639016;0;0;1049;160.3;323.9;27.61532789;116;72;112;116;0
2017;29;1527311;346.456;0;26.26608095;0.865969026;0;4.040913825;0.2886335;0;14.43183985;0.577285072;0.288592635;242;56.07;12.06;25.34199489;80;86;62;102;0
2017;29;1527314;1583.444;0;11.11506411;0.378908205;0;1.262892042;0;0;3.662760555;0.252575263;0;724;0;258.56;38.71172251;108;0;108;110;0
2017;29;1527317;113.186;0;0;0;0;4.417446504;0;0;2.650363702;0;0;89;12.36;3.68;12.89825135;42;56;52;86;0
2017;29;1527320;523.954;0;1.908503937;0;0;2.290228043;0;0;7.252645156;0;0;455;3.32;35.46;16.17775953;0;84;62;102;0
2017;29;1527323;818.832;0;23.93638497;1.221292587;0;0.977108323;0;0;8.30420921;0.732811353;0;589;178.52;0;35.04516506;66;110;0;110;0
2017;29;1527326;188.43;0;30.78066722;2.653503678;0;26.53487445;4.24530613;0;35.02611963;4.776300971;1.061228467;186;40.4;11.98;14.94005495;82;66;72;82;0
2017;29;1527329;1119.69;0;8.931157895;0.35729835;0;3.751245906;0.535812862;0;10.71718737;0.714558521;0;1063;202.9;35.06;26.68326016;72;82;106;106;0
2017;29;1527332;795.014;0;0.502997029;0;0;0.503114431;0;0;2.515727263;0;0;792;57.34;257.5;27.78364171;62;74;82;88;0
2017;29;1527335;482.422;0;26.11814637;0.414538309;0;2.902026442;0.414532007;0;10.36443804;0;0;364;95.88;57.26;17.63656958;56;64;96;98;0
2017;29;1527338;5.023;0;39.817;0;0;19.908;0;0;39.817;19.908;0;0;0;4.79;16.1;0;0;56;56;0
2017;29;1527341;148.358;0;2.696335594;0;0;8.088520686;1.348237102;0;6.740560806;0;0;51;0;91.44;37.46796172;0;0;94;94;0
2017;29;1527344;482.569;0;0.207186036;0;0;2.48684063;0;0;0.414392731;0;0;420;100.47;8.8;24.52609165;62;108;64;108;0
2017;29;1527347;653.848;0;1.835665806;0;0;2.752648973;0;0;7.341506729;0.61179085;0;277;13.25;344.45;37.01650082;64;66;112;112;0
2017;29;1527353;2190.566;0;1.004264253;0.091304485;0;0.547807595;0.091304987;0;0.638995946;0;0;1274;26.34;1022.3;33.28421149;96;78;98;108;0
2017;29;1527359;926.618;0;8.201637536;0.215919229;0;0.215819535;0.215950599;0;3.021891459;0;0;854;88.4;128.92;28.4092776;92;104;86;108;0
